Pseudomonas sp. Sulf-449,372330
Mytilinidion californicum,992988
Ambispora,851520
Cryomorphaceae,600685
Desulfonema,584256
Acrostalagmus luteoalbus,1090070
Sagenomella griseoviridis,388936
Ampelisca eschrichtii,512226
Tyrophagus putrescentiae,1002041
Sphingobium jiangsuense,433358
Nephtys,336918
Gyrodinium,820946
Sphingomonas sp. CC-MHH0546,5901437
Limibaculum halophilum,5996950
Cryptococcus sp. P40A001,5299009
Synchaetomella acerina,285268
Asplanchna sieboldi,251968
Hermanniella robusta,3531204
Tetraploa sasicola,150407
Marinifilum sp. JNU-H036,4768040
Candidatus Magnetoovum mohavensis,322746
Asterophora sp. aurim714,572400
Rhodoferax sp. IMCC1723,117384
Cortinarius jardinensis,758264
Alcanivoracaceae,441950
Cylindrotheca,1095881
Runella,453326
Cucumariidae,478651
Ilumatobacter,505510
Eunotia formica,111912
Mycosphaerella,708974
Fusarium nematophilum,12506
Plecoptera,368358
Prosthecobacter algae,68728
Premilcurensis senecionis,5978418
Gorgomyces honrubiae,4093516
Erysipelotrichaceae,5248084
Microvirga sp.,809579
Byssothecium obiones,5298594
Chlorococcum costatozygotum,5152296
Blastococcus sp. I12A-02939,5879693
Verruconis gallopava,None
Stenotrophomonas maltophilia,433504
Pseudomonas hunanensis,668506
Holospora acuminata,510673
Inocybe griseolilacina,652319
Rhodobacter sp. HTCC515,185191
Sphingomonas sp. CB 286429,5901435
Psychrobacter sp.,198717
Mesotaenium endlicherianum,689128
Cystofilobasidium alribaticum,5683137
Fodinicurvata halophila,5283863
Chlorella variabilis,950958
Antennariella placitae,1094830
Korotnevella hemistylolepis,577071
Ophiosphaerella herpotricha,282728
Lachnum sp. YT-2016,7516944
Orbilia sp. HOB-2016ci,5983208
Halioglobus pacificus,501655
Pythium sp. YYL-2011b,4028907
Microxysma acutum,22061
Paludibacterium yongneupense,350792
Chujaibacter soli,5377689
Pezoloma sp. NBRC 103659,408475
Naviculaceae,172205
Acidicapsa acidisoli,5588746
Bullera unica,512984
Thalassomonas sp. HM-OE04,483289
Anteholosticha pulchra,528004
Chlamydomonas sp. 880,809220
Rickettsia endosymbiont of Bemisia tabaci,4780714
Geissleria decussis,2817903
Drechslerella brochopaga,808913
Cenchrus purpureus,501877
Orthopyxis integra,144192
Bartalinia robillardoides,442850
Ceramiaceae,629558
Chlorotetraedron incus,990316
Desulfobacca acetoxidans,430382
Devosia sp. enrichment culture clone ANA-RAS-27,5170426
Pristina aequiseta,549856
Ruminococcus,146222
Desulfatiferula berrensis,599952
Chionosphaeraceae,1085835
Bryometopus,360275
Exogone,908171
Iodobacter sp. LE 23,355741
Acaulospora ignota,5670678
Plectosphaerella cucumerina,193216
Zea mays,605194
Geobacillus thermocatenulatus,296099
Gonostomum strenuum,564873
Capronia,425083
Haliphthoraceae,896048
Kallotenue papyrolyticum,5245635
Pleurobrachia,742128
Pinnularia sp. 5 CS-2011,405548
Clytia sp. 1 SL-2013,5231761
Roseobacter sp. SS15.10,1066876
Paracremonium sp. JH-2017a,7519236
Tedania sp. TES,7509621
Sulfuricurvum,586865
Teratosphaeria syncarpiae,268187
Vannella,679940
Klebsormidium sp. BIOTA 14621.10.47,60703
Proales similis,412238
Ptychostomum,5672684
Novosphingobium sp. TrD22,5170819
Amanita calyptratoides,139715
Sunxiuqinia sp.,177665
Ochroconis,861327
Nitrospira japonica,5160458
Syntrophobacter sulfatireducens,58804
Roseospira,18617
Isididae,157409
Corynebacterium durum,383289
Paucimonas lemoignei,478113
Desulfuromonadaceae,726990
Penicillium manginii,533471
Burkholderia sp. SD1807,588846
Leiochone leiopygos,4977383
Asanoa,125620
Archaeperidinium saanichi,4036340
Coprinellus,318011
Sellaphora blackfordensis,1095250
Bacillus aryabhattai,796778
Chattonella subsalsa,15569
Pellia neesiana,836467
Glissomonadida,873592
Erwinia sp. 142J,5626617
Staninwardia suttonii,594108
Albatrellaceae,684071
Salicola sp.,110158
Hymenoscyphus scutula,4042486
Anoxynatronum sp. ZLS2,7019830
Magnetospirillum sp. enrichment culture clone Van25,None
Cochliopodium,492109
Seiridium marginatum,3692443
Poaceae,508090
Physcomitrium pyriforme,548793
Agrocybe pediades,58501
Eustigmatophyceae,694366
Methylobacterium sp. G03 79-10,5381936
Chernetidae,395259
Serendipita herbamans,5678776
Thorea hispida,580250
Psathyrella panaeoloides,806437
Flavobacterium sp. Eza24,5159393
Psychrobacter,1082389
Achlya dubia,711275
Genabea fragilis,493547
Pandora dipterigena,702059
Glycera cf. tridactyla FS19,5972798
Lobulomyces,964238
Spencermartinsiella ligniputridi,181838
Acanthamoeba genotype T4,4743063
Dactylella,506097
Pholiota sp. X-35,4103711
Clytia gracilis,554368
Cladosporium cladosporioides,187451
Flavobacterium sp. AKB-2008-TE31,636528
Bryophrya gemmea,450284
Marinobacter sp. 908115,874295
Bryales,195707
Gramella,298338
Gemmata sp. Ha1-4,468934
Colwelliaceae,462335
Ammoniphilus oxalaticus,917557
Glomus sp. 1 SL-2017,7510966
Phanoderma sp. 24S2F,608796
Claussenomyces sp. PDD 95741,875432
Mylia anomala,384871
Ulva clathratioides,512413
Mesorhizobium sp.,360669
Bennelongia timmsi,5335598
Apiognomonia veneta,536339
Blastococcus sp. St82,5372109
Azolla pinnata,751142
Clostridium sp. MH18,909278
Selenidium sabellae,4923495
Tetraselmis inconspicua,4004318
Thermoprotei,820306
Protogastrostyla,851466
Caudites asiaticus,174551
Cercomonas rapida,873618
Cladophora,296540
Flavobacterium sp. KJJ,707579
Trichomonascaceae,1073640
Polyporus tubiformis,958295
Cladosporium sp. BM-2009-3,919179
Haslea salstonica,518849
Aquaspirillum sp. HMF2936,5617360
Gemmata sp. Wa1-1,165120
Euryhalocaulis caribicus,181492
Paramycosphaerella dicranopteridis,5714716
Marasmius plicatulus,924448
Sulfuriflexus mobilis,5906013
Saprospira sp. CNJ640,841973
Cylindrocarpon,5346495
Tetradesmus acuminatus,127181
Winogradskyella sp. PAMC 27140,5614480
Pseudobensingtonia musae,896893
Strongyloides venezuelensis,780467
Mrakia aquatica,1035678
Enchytraeus,840753
Geobacter,492991
Bromus sterilis,389216
Heteroradulum,4116048
Desulfuromonas carbonis,5642301
Paracamarosporium fagi,5696979
Luteimonas aestuarii,1007840
Megasphaera micronuciformis,1041265
Clostridium,933512
Acaulospora rugosa,512938
Marivirga,967893
Hymenogaster,279599
Anaerocella delicata,4768157
Helicodendron luteoalbum,1047457
Russula aff. acrifolia r-07018,442706
Taphrina wiesneri,958917
Arcobacter sp. LA11,5997774
Ruegeria sp. C86,5640882
Solimonas sp. CDMK,7039043
Deinococcus,563951
Hildenbrandia sp. 27GWS,5602281
Phyllosticta capitalensis,950086
Bradyrhizobium sp. ADU14,5638342
Hyphodontia microspora,5300248
Inocybe sp. 6 RT-2012,25316
Fusicladium paraamoenum,6378083
Hymenobacter terrenus,5614016
Tethya aurantium,972290
Rheinheimera sp. MOLA 429,177146
Goniomonas sp. SH-9,264715
Hyphodermella rosae,285132
Rhodosporidiobolus lusitaniae,432345
Acidisoma tundrae,20528
Colwellia piezophila,732412
Thioclava,749285
Phoma sp.,197743
Hypomyces chrysospermus,264479
Parastenhelia sp. New Caledonia-RJH-2007,586971
Uliginosibacterium sp. JJ016,868889
Marivita sp. JR2,7025609
Cryptococcus sp. CBS 7890,621334
Peziza lobulata,181991
Ulotrichales,931115
Phaeosphaeria juncicola,883664
Desulfocapsa,1086626
Sinophysis stenosoma,2829590
Propionivibrio dicarboxylicus,501422
Thalassomonas sp. CQB-17,5905460
Nematalosa erebi,536346
Sphaerobacter thermophilus,74085
Hygroaster nodulisporus,144642
Inocybe jacobi,301578
Neosabellaria cementarium,82778
Pseudobodo,377122
Pythium adhaerens,788310
Nocardia lasii,5651692
Pythiales,793442
Serendipita sp. MAFF 305840,5678775
Aleurodiscus sp. YTL-2017a,7526406
Lithodesmioides polymorpha,717
Polypodiopsida,166292
Streptosporangiales,856865
Blidingia,13963
Cymbellaceae,974009
Hymenobacter koreensis,659665
Emcibacter sp.,5588192
Sphingomonas sp. JS8(2011),176335
Prymnesiaceae,928328
Incrucipulum radiatum,1089180
Solieriaceae,593032
Naohidea sebacea,165914
Eunotia monodon,839707
Dominikia,5670548
Biddulphia sp. MACC 6,5656102
Beijerinckia doebereinerae,247962
Steccherinum cf. fimbriatum UC2022977,5984874
Acanthamoeba sp. KA/E18,4743700
Streptomyces sp. UYEF31,5884791
Exophiala opportunistica,1084826
Thioalkalivibrio paradoxus,735216
Preussia polymorpha,297306
Lumbricidae,316446
Methanomassiliicoccus sp. 486,5585668
Polykrikos geminatum,2831398
Diaporthe lusitanicae,994588
Bracteacoccus cohaerens,15347
Amynthas,536507
Banhegyia setispora,4068733
Cellvibrionaceae,5575234
Desulfovibrio alaskensis,143501
Pluteus thomsonii,1021549
Micractinium,395205
Phialemonium dimorphosporum,669444
Briza maxima,188824
Euphysa flammea,350364
Xanthoria,646555
Xylaria,44251
Alkaliflexus,628698
Pectobacteriaceae,5998973
Heterohartmannula fangi,285871
Salinimicrobium soli,687766
Erythrobacter litoralis,762089
Kineosporia,675788
Gonium,361836
Striaticonidium cinctum,929260
Tetmemena pustulata,648150
Frontonia leucas,363848
Tetragenococcus halophilus,90612
Desulfocapsa sulfexigens,97199
Nitrospina gracilis,281923
Exitianus exitiosus,579960
Festuca bromoides,157930
Tetrahymena,47284
Colpoda steinii,194416
Nitrosomonadales,216584
Erythrobacter seohaensis,697711
Pseudomonas putida,619502
Nakamurella lactea,9200
Corythionella minima,1029970
Lecythophora sp. I179,1043606
Diplosphaera chodatii,296506
Crocinitomix algicola,5886385
Blidingia sp. WS-2017,7043935
Haliclystus sp.,570656
Chrysaster ostensackenella,808679
Drouetia scutellata,5923738
Tagaea marina,5575369
Povalibacter sp.,5587975
Melghirimyces thermohalophilus,290458
Chitinophaga sp. NR 2-02,5615523
Caldicellulosiruptor,115119
Podarkeopsis arenicolus,637750
Polyangium spumosum,760998
Bartalinia,442855
Psychromonas profunda,153884
Lysobacter sp. UKS-15,5633832
Beverwykella pulmonaria,895429
Hydrozetes sp. BOLD:AAF9074,64795
Herbaspirillum sp. MIC2029,431109
Leucobacter,974179
Ktedonobacter sp. enrichment culture clone CTBE CDB1001C03,None
Streptomyces globosus,561418
Zoophthora radicans,737329
Devriesia sp. GSH2_8,5488054
Endomicrobium sp.,5247104
Claroideoglomus claroideum,560914
Sphingomonas sp. Pao59,5635269
Desulfuromusa ferrireducens,11151
Tricholomopsis sp. GMB-2014,5687068
Bagliettoa cazzae,1016877
Polypedilum vespertinum,4469294
Cylicostephanus goldi,536802
Lentithecium pseudoclioninum,5978854
Demequina,214246
Catapodium,285403
Astigmata,587951
Bacillus taeanensis,135662
Erythromicrobium sp. AMV10,998070
Magnetobacterium sp. enrichment culture clone D2CL_Bac_16S_Clone7,5160432
Paraphaeosphaeria spartii,5714051
Iamia majanohamensis,380127
Gymnomyces cinnamomeus,587688
Amaricoccus macauensis,142047
Arthrocladium,4086649
Dispio remanei,4976511
Marininema halotolerans,936318
Fluviicola sp. YS 1.2.4,5886403
Neosetophoma sp. QT-2016a,5978229
Placospongia sp. UCMPWC872,538682
Halamphora veneta,2814303
Pseudulvella consociata,483722
Stakelama sediminis,754036
Adelina dimidiata,636562
Ulvibacter sp. MAR_2010_11,440692
Coprinopsis sp. S.L 16,5445099
Scedosporium dehoogii,397410
Afifella,628804
Cyrtolophosis mucicola,81749
Limnobacter sp. MJH49,886719
Desulfonatronobacter acetoxydans,5642236
Sphingomonas sp. ID1715,5634940
Bougainvillia sp. PM JRH-2014,5441269
Methylacidiphilum fumariolicum,4795758
Capronia epimyces,360990
Erythrobacter luteus,5634888
Lacinutrix sp. 5H-3-7-4,1010874
Pedobacter heparinus,112737
Rhodoferax,354090
Pseudofulvibacter gastropodicola,5615200
Apusomonadidae,575898
Jannaschia sp. BB23,494320
Pirex concentricus,745697
Paxillus,520083
Flabellula sp. AK-2016a,6000388
Mesorhizobium huakuii,205045
Maricaulis,757789
Thelephorales,607547
Mucilaginibacter gracilis,707691
Asterionellopsis,266757
Chlorella sp. CC-Bw-9,5233880
Prosadenoporus floridensis,794752
Batcheloromyces leucadendri,733751
Synmerosyllis yolandae,332197
Desulfotomaculum intricatum,4792056
Azonexus,960084
Neorhodella cyanea,969477
Dactylellina aff. ellipsospora CBS 325.72,5983137
Pythium myriotylum,993885
Pseudopediastrum,13000
Prototheca,951305
Penicillium corylophilum,724251
Brachonella contorta,702767
Bacillariophyta,5342311
Longamoebia,5246821
Homalothecium arenarium,895306
Emplectonema gracile,395064
Marinifilum,4768035
Desulfovibrio,37185
Desulfovibrio butyratiphilus,358507
Ureibacillus sp. JD-50,459076
Pseudomonas sp. PGA12,346625
Pseudofulvibacter geojedonensis,4768788
Alcanivorax,235734
Alicorhagia,881155
Micromonas,395943
Lysinibacillus sphaericus,1084905
Chlamydomonas sp. MACC 674,7042194
Berkleasmium,659085
Desulfovibrio sp. enrichment culture clone AP-FeEnrich15,5164472
Ceratobasidiaceae,234858
Thecocodium quadratum,757862
Azorhizobium caulinodans,238092
Pedobacter sp. MS6,5887322
Brinjal little leaf phytoplasma,336938
Ripella tribonemae,7041907
Kneiffiella subglobosa,3804872
Chlamydomonas sp. CCAP 11/148,933075
Cryptococcus sp. 6-13,5674293
Valisia malayana,87419
Clavicorona taxophila,418007
Pichia kluyveri,980880
Anisolpidium ectocarpii,5656413
Apanteles petrovae,375470
Holostichides heterotypicus,7528863
Rotaliida,158516
Thelephora,607537
Lecythophora sp. YP363,364482
Gyoerffyella rotula,541893
Sirastachys,6380058
Harknessia pseudohawaiiensis,906839
Cercomonas alexieffi,644463
Cordyceps sp.,64408
Wolbachia,379969
Myrmecridium,428468
Inocybe lacera,356627
Cyclotella choctawhatcheeana,826091
Amphora sp. MBIC10098,667011
Trachybryum megaptilum,102693
Desulfopila,152672
Chloridium sp. TMS-2011,822277
Desulfobacteraceae,774775
Placospongia sp. UCMPWC902,1065114
Dioszegia sp. YA-2016,5985551
Blidingia minima,13970
Oligoporus balsameus,93750
Chrysochromulina sp. NIES-1333,975441
Ruminococcaceae,761268
Neonectria neomacrospora,996529
Tachysphex sp. BIOUG02380-D03,7374964
Coleochaete pulvinata,211213
Microdysteria decora,628642
Spumellaria,566631
Pseudoalteromonas sp. MMRF629,5630593
Crossiella,135682
Ceratobasidium sp. CC31,5685496
Desulfococcus,165131
Bacillus sp. SS9.8,1075405
Streptomyces griseus,623861
Sagitta sp. DP-2006,5682209
Aerococcus suis,980916
Altererythrobacter xixiisoli,5361524
Lacibacter cauensis,286934
Sporosalibacterium tautonense,5895694
Sugiyamaella lignohabitans,70519
Cladosporium sp. CBS 125.88,776641
Mastigamoeba guttula,591961
Ruinenia diospyri,509276
Glomus sp. 26 ZHNL-2013b,5670652
Eriophyidae,845122
Poecilosclerida,71327
Dysteriida,331179
Phenylobacterium falsum,162413
Reinekea marina,4788190
Tubeufia helicomyces,1051951
Septoglomus furcatum,132831
Mecysmauchenius sp. CASENT9053429,6169461
Hansschlegelia beijingensis,587952
Mucinivorans hirudinis,5586309
Gastrophysa viridula,535625
Biatriosporaceae,5345472
Chondromyces pediculatus,920720
Pseudovalsaria ferruginea,4054923
Desulfovibrio sp. VKM B-2200,700439
Altererythrobacter sp. R83-1,7599
Coix lacryma-jobi,83448
Paraphaeosphaeria sporulosa,611733
Clostridium sp. AN-AS3B,768201
Clathria rugosa,357716
Candidatus Nitrosocaldus yellowstonensis,4796257
Leucosporidium golubevii,132987
Paraglomerales,385883
Arcobacter sp.,310070
Acidobacterium capsulatum,108703
Pythium junctum,5585275
Flavobacterium sp.,5254500
Lacihabitans soyangensis,830191
Phenylobacterium immobile,1007121
Arthrobacter psychrochitiniphilus,342324
Catalinimonas alkaloidigena,4767613
Hylaeus pfankuchi,3274158
Euglypha filifera,698974
Turicibacter sp. LA61,4792788
Neidium productum,932702
Henriciella sp. MCCC1A09942,5641096
Lutibacter maritimus,354438
Alteromonas sp. 84BK9Y10,5377834
Halosydnella australis,4984597
Pedobacter,1083674
Fergusobia,784569
Peniophora sp. XL-A26,50577
Brucellaceae,828127
Flavobacterium maris,5614943
Alternaria planifunda,948096
Bodomorpha,122824
Roseomonas sp.,820717
Paludibacter jiangxiensis,4768152
Anaerococcus sp. 9401487,469889
Vacuolaria virescens,536551
Histionidae,1051899
Calanoida,461523
Agaricostilbaceae,1021896
Marinilabilia salmonicolor,112669
Geobacter sp. Cd1,5289065
Amphidiniopsis korewalensis,2830442
Psychrobacter sp. B6,374274
Croceitalea bacterium,5614721
Rhogostoma minus,5260614
Ulva sp. SY0107,669445
Ochroconis constricta,376818
Desulfosporosinus sp. FE18,5605154
Maryna,150037
Orbilia quercus,776525
Erysipelothrix sp. CE1,5896124
Cytophaga sp. JBRI-B124,447744
Porphyridium aerugineum,202890
Cliona vermifera,2839593
Gonostomum sinicum,7528845
Fuscolachnum misellum,4045369
Euplotes sp. SNK-2011,754274
Mechercharimyces mesophilus,123156
Comoclathris sedi,5712943
Rhodomicrobium,85576
Gyrosigma fasciola,777292
Deinococcus deserti,291509
Coenochloris sp. CCCryo138-01,890617
Saccharopolyspora,399672
Tremella sp.,5578938
Flavobacterium sp. WW21,5383847
Mesophyllum,38377
Sphingomonas sp. CB 286428,5901434
Valsaria spartii,3698509
Sediminibacillus,790028
Polydora onagawaensis,1057990
Kentrophoros gracilis,913462
Cystobacter armeniaca,437524
Acholeplasmatales,205586
Endoconidioma populi,327703
Pirellula sp. SH-Sr6A,5896433
Teratosphaeria,159026
Desulfonema limicola,584245
Geobacter bremensis,393649
Alternaria tenuissima,325513
Borghiellaceae,5219462
Xanthoria sp. Gaya 31,697501
Leucobryum sumatranum,839308
Lambertella seditiosa,5726990
Zygonemertes virescens,130104
Anaplasmataceae,904940
Geoglossum vleugelianum,3687259
Ornithinicoccus hortensis,465669
Mucilaginibacter sp. M0-13,5887252
Streptomyces sp. zx-10-18,1040789
Leptosphaeria sp. X9,870657
Catalinimonas,5586158
Glomus,622625
Phellinus,734544
Lipomyces starkeyi,834211
Glomus sp.,622625
Hebeloma dunense,3811001
Desulfofrigus oceanense,654711
Ramularia plurivora,5714387
Geopora cf. cooperi SOC1051,201008
Stagonosporopsis centaureae,6377616
Rhodobacter sp. TBTK040402D,5640565
Porphyridium,202894
Tetraplosphaeria tetraploa,249106
Stilbospora sp. BRO-2013,5220061
Sebacinaceae,172586
Opercularella lacerata,971197
Pyrenophora seminiperda,178215
Malacostraca,212701
Oceanospirillum multiglobuliferum,388232
Crenotalea thermophila,5234254
Chromohalobacter sp. YCWA11,1044267
Marinimicrobium sp. HMD3005,555827
uncultured fungus,5985919
Marmoricola,935680
Halorientalis,762426
Palmaria palmata,725574
Thermogemmatispora,846242
Brachybacterium,241750
Sulfurimonas gotlandica,580528
Naganishia antarctica,80036
Hymenogaster sp. 1 SGT-2012,697043
Chlorococcum isabeliense,5152299
Geoalkalibacter ferrihydriticus,361694
Lophocladia sp. ARS-2011,723900
Murrayon dianeae,960824
Psathyrella tenera,858000
Chlamydomonas primoveris,4004088
Pseudoalteromonas sp. BSw20194,535580
Sphingomonas fennica,243608
Saccharospirillum,866814
Cytheruridae,212764
Sistotremastrum sp. UC2022913,5985412
Chlamydomonas sphaeroides,421888
Niastella vici,5887215
Holosticha sp. WJC-2003,1077285
Batrachospermum,674027
Ochroconis icarus,5712844
Azoarcus sp. enrichment culture,None
Arenicella,4788183
Alpova diplophloeus,581422
Glomerales,157948
Pseudoteratosphaeria,5697106
Bacillus licheniformis,37595
Cardiostomatella vermiformis,216310
Planomonospora,829895
Parabirojimia similis,939108
Actinochloris sp. WJT24VFNP16,945612
Cerasicoccus,881326
Aquicella,552371
Neochloris sp. AY2,5661915
Microbacterium,644517
Dactylaria sp. P7,622462
Bacillus sp. B16,759135
Rigidohymena candens,749621
Actinoallomurus bryophytorum,5371113
Holosticha cf. heterofoissneri,4030626
Phragmocephala,4089630
Flavobacterium aquatile,396190
Piskurozyma fildesensis,4937197
Juncus,545838
Chlamydomonas gyrus,122313
Savillea micropora,863866
Kluyveromyces lactis,538138
Ammoniphilus sp.,917564
Cytophagaceae,25
Hypnea charoides,522205
Euplotes daidaleos,327410
Pedomicrobium,5740
Croceicoccus,808677
Cladosporium sp. FA-A2,934198
Tabularia tabulata,409748
[Cryptococcus] consortionis,None
Francisellaceae,912359
Scutellinia sp. NEFU36,5452994
Burkholderia sp. 2332,465077
Pseudomonas sp. bIp-2,5625005
Peyronellaea eucalypti,7513014
Olpidiopsis porphyrae,467635
Roseomonas sp. Atb2,5169832
Hypoglossum hypoglossoides,265445
Enterococcus faecalis,594447
Bacillus sp. TP-84,333788
Sahlingia subintegra,881324
Aquisalimonas sp. AK101,7032650
Methylovulum miyakonense,386086
Cochliopodium pentatrifurcatum,4742874
Ophiostoma nigrocarpum,520922
Chromatiaceae,137782
Kockovaella sichuanensis,330869
Nocardioides,399686
Thalassionema nitzschioides,790053
Vibrio sp. NC72,5632177
Epulorhiza,150218
Spiophanes,752055
Balneolaceae,5913266
Juncus wallichianus,184505
Pantoea agglomerans,1032074
Articulospora tetracladia,5309331
Caulobacter sp. A19(2011),79844
Thermomicrobia,5889463
Sclerostagonospora sp. CBS 118152,874864
Comamonas aquatica,23414
Gobiidae,308741
Puccinia esclavensis,3843522
Acremonium alcalophilum,495682
Mrakia psychrophila,646074
Hirsutella strigosa,420607
Chryseobacterium halperniae,27111
Mrakia frigida,761626
Paraflabellula sp. RT1TT,5585551
Pseudomuriella schumacherensis,15345
Gemmata sp. 28IL,342780
Chlamydomonadaceae,474062
Lagenidiales,1058211
Pseudogastrostyla flava,5663155
Pseudopyricularia bothriochloae,5308763
Chlamydomonas moewusii,745293
Pseudocodium floridanum,844121
Ammonifex degensii,945046
Fragilariopsis curta,477454
Cladonia nashii,3765208
Cymbella cistuliformis,649525
Halobaculum sp.,763911
Cutaneotrichosporon cyanovorans,283147
Marinobacterium zhoushanense,5626021
Chelatococcus sp.,160158
Mycena sp. Rr28,5306078
Pleurotus ostreatus,581149
Fistulifera saprophila,392721
Altererythrobacter sp. POES8,5901102
Rhodococcus wratislaviensis,653384
Glomus pulvinatum,70736
Flavobacterium,174848
Biremis panamae,5655920
Eudoraea chungangensis,5383591
Cyanidiaceae,696106
Bolidophyceae,617907
Microsporum canis,535164
Serendipita sp. MAFF 305841,5678768
Aurantimonadaceae,318334
Zobellella sp. J51,1062768
Candida parapsilosis,60841
Agarivorans litoreus,5629766
Krenosmittia sp. BOLD:AAP3862,5036442
Sacculospora baltica,1048210
Chaetopterus sarsii,42117
Aspergillus ustus,283732
Arthroxylaria sp.,688656
Jiangella,290364
Zeaxanthinibacter enoshimensis,569195
Aureimonas sp.,1074827
Rhodosporidiobolus odoratus,790835
Eragrostis tenuifolia,281777
Nitzschia filiformis,671507
Clostridium perfringens,16509
Nematoctonus pachysporus,300189
Spumella lacusvadosi,5579163
Aphanomyces cladogamus,832883
Physconia muscigena,328902
Thermotogae,5268477
Nakazawaea pomicola,910386
Filobasidium magnum,947846
Cryptococcus,90104
Algoriphagus boritolerans,718894
Nitzschia dissipata,949840
Actiniaria,1084481
Phoma betae,5318830
Candidatus Magnetananas tsingtaoensis,82
Pseudocohnilembus,702783
Pythium sp. WL-2015,5988218
Blastocladiella britannica,235997
Achlya hypogyna,378418
Chytridium polysiphoniae,5343196
Botryotrichum murorum,847845
Methanothermobacter,849009
Dictyothamnion saltatum,417398
Sphaerozoum punctatum,1093165
Taphrina johansonii,898229
Hydnophora exesa,337254
Cyphellophora,298444
Lasionectria oenanthicola,5317409
Acidobacteriaceae,220312
Leucophleps spinispora,1093670
Amanita sp. sp-AZ28,None
Streptomyces thermophilus,887453
Nectria sp. OTU041 AN-2016,5982153
Pseudoalteromonas sp. BCw029,777780
Mycena citrinomarginata,755364
Actinophytocola sp. KCTC 39690,5882937
Candidatus Amoebophilus,4768027
Bursaria sp. MSD-2007-1,184612
Ptychostomum pallens,899864
Haloplasma contractile,4766967
Flaviaesturariibacter luteus,5993362
Acidiphilium,373637
Phlebia sp. DLL2011-1,5438125
Pezoloma ericae,880959
Nocardia,449535
Trichocerca,128969
Anteholosticha manca,413604
Paracamarosporium hawaiiense,483468
Nitrospira enrichment culture clone Ga3a,5160443
Loliolus japonicus,402105
Pedospumella sinomuralis,5579158
Diopatra,1042378
Coniosporium sp.,233635
Fragilidium,124474
Sathrophilus planus,905721
Pseudomonas argentinensis,249998
Marinobacterium sp. enrichment culture clone KME55-69,5174588
Lysinibacillus fusiformis,776813
Exobasidiomycetes,570168
Uroleptus pisces,379304
Desemzia,776047
Carboxylicivirga linearis,5615716
Hyalopeziza sp. TNS-F17879,5457717
Valsaceae,103004
Clostridium sp. AN-BS1C,194008
Acanthamoeba sp. KA/E3,4743017
Misgolas sp. WAM T133313,7108854
Nitrosomonas europaea,830965
Querciphoma carteri,928511
Cryptosporidium struthionis,875945
Aetherobacter sp. SBSr008,148475
Pseudomaricurvus,5357245
Pseudomonas fluorescens,22658
Protogastrostyla pulchra,707268
Balneola sp. DG1524,5291359
Bacillus sp. R-31297,112348
Arcobacter acticola,5904613
Dothioraceae,1025079
Cladosporium sp. MA 4922,325880
Petriella sp. AK64/08,5709654
Epidinium,142541
Dicranales,821363
Verticillium dahliae,615475
Spirochaeta psychrophila,172213
Cristinia sp. FP-100305,607662
Sporobacter termitidis,79291
Neptunomonas japonica,100486
Liberibacter,7024800
Pibocella sp. UDC543,311244
Vannellidae,780586
Rhodospirillales,277145
Xestospongia deweerdtae,4939102
Ceratobasidium sp. EE-2011,377775
Placospongia sp. UCMPWC548,1065113
Brevundimonas alba,354514
Laburnicola hawksworthii,6377650
Pythium sylvaticum,373131
Dictyosporium,1063362
Trichoderma sp. TR094,369765
Limnadia lenticularis,401740
Chrysochromulina strobilus,563666
Phycicoccus sp. GT-36,None
Stereum ostrea,1016444
Amycolatopsis,449550
Penicillium sp. GZU-BCECYN45-1,1014702
Blastocladiales,469418
Palisada sp.,908633
Pachyella,5298809
Rhodoblastus acidophilus,342143
Nematoctonus,183581
Helgoeca nana,942932
Brachybacterium conglomeratum,24432
Calophoma aquilegiicola,568026
Litoribrevibacter,5908479
Planotaenium ohtanii,907038
Sirastachys castanedae,6380059
Trichophyton mentagrophytes,82645
Streptacidiphilus sp. AL.Anaerobic.1,345786
Parmelia sp. Hur R0090039,536203
Monascus,376373
Bullera alba,5683203
Novafabricia sp. Australia DH-2011,18601
Arita arita,549765
Ochrobactrum sp. M15,915323
Capronia sp. BRO-2013,5220995
Echinamoeba silvestris,5585539
Culicoides,722888
Sterkiella sinica,7528958
Iodowynnea auriformis,608802
Polyangium,424484
Kentrophyllum setigerum,2824240
Sulfuricaulis limicola,5575254
Fusicolla acetilerea,211371
Gonium pectorale,361837
Lactobacillus iners,112090
Didymella,335005
Myzocytiopsis osiris,2811373
Parvibaculum lavamentivorans,330771
Pinnularia acrosphaeria,728012
Chlamydomonas,33160
Halopteris polymorpha,196046
Neodidymelliopsis ranunculi,6377634
Streptomycetaceae,700213
Paracraurococcus sp. 1PNM-27,266657
Dongia sp.,294031
Clostridium novyi,1013647
Pseudomonas sp. VM15C,5171834
[Candida] santamariae,257031
Erythrobacter sp. B809,5901115
Porphyromonas,140801
Motiliproteus sp.,5908549
Simiduia agarivorans,4790607
Bradyrhizobium sp. Shinshu-th2,536005
Massilia timonae,234643
Onychophora,4087067
Aspergillus flavus,188996
Obelia bidentata,782818
Geobacillus thermodenitrificans,61482
Ulva laetevirens,1038945
Thyridaria broussonetiae,3729039
Phenylobacterium sp. enrichment culture clone C26,None
Rutiderma apex,634813
Exophiala pisciphila,274726
Jannaschia sp. CCS1,619365
