Orbilia gambelii,3789126
Mycena rosella,240801
Oxyporus sp. DSH 93-188,518272
Kondoa yuccicola,1060942
Lactobacillus sp. BAB-3368,5370124
Tunicatimonas pelagia,886348
Sphingorhabdus sp. CECT 4358,5635564
Novosphingobium hassiacum,1011791
Meristemomyces frigidus,5683057
Janibacter sp. QSSC8-6,629797
Chondracanthus canaliculatus,330755
Paraglomus laccatum,436536
Syllidae,881665
Bradyrhizobium sp. AS62,5638865
Cyclotella sp. 119,5656113
Arcobacter sp. UDC313,302664
Cytospora austromontana,1069175
Neptuniibacter marinus,5908550
Aspidisca steini,700372
Thermotunica guangxiensis,4773129
Rhodovibrio sp. RP1,4780447
Tetraplosphaeria yakushimensis,538239
Sacculospora felinovii,6376645
Sphingobium sp. R3-66,624474
Stemphylium sp.,548234
Halothiobacillus kellyi,988282
Alcyonacea,244258
Maritalea sp. LNM-14,940619
Cladochytrium replicatum,227150
Cryptomonas pyrenoidifera,852296
Geoalkalibacter sp. EGB,5642313
Coxiella burnetii,50826
Ruegeria sp. C86,5640882
Sterkiella subtropica,5663195
Galiella rufa,64977
Holosticha diademata,67644
Lentithecium pseudoclioninum,5978854
Dysteria crassipes,2828434
Jatrophihabitans sp. I13A-01678,5879640
Lepthyphantes intricatus,3565216
Ascochyta versabilis,4386
Neosartorya sp. BAB-4715,5979511
Neptunomonas japonica,100486
Rutstroemia paludosa,3713002
Claussenomyces olivaceus,4042418
Wilsonosiphonia indica,7059582
Palleronia sp. SCSIO 13371,5381013
Arthrinium arundinis,798498
Albatrellus flettii,559246
Amphora sp. 58,5655847
Stereum rugosum,343651
Serendipita vermifera,306912
Porodaedalea sp. NJB-2012c,698067
Cladosporium sp. TMS-2011,822278
Limnophyes sp. BOLD-2016,6267917
Roseomonas sp. L1B40,5635638
Hydropisphaera erubescens,505291
Allium sativum,748370
Exophiala sp.,1041474
Golenkinia longispicula,606902
Plenodomus libanotidis,1010751
Tissierella sp. LW10,623309
Phaeosphaeria sp. SGLMf12,893527
Pseudoalteromonas sp. BSw20194,535580
Marionina cf. riparia PDW-2010,721553
Hypochnicium geogenium,552031
Simplicillium sp.,499394
Uroleptus gallina,533752
Arthrobacter sp.,430837
Halicnemia patera,776726
Glomus invermaium,3685492
Alternaria bryophylli,3796924
Symbiodinium sp. JCUCS-1,4037992
Rhodomonas sp. M1630,766949
Actinoallomurus bryophytorum,5371113
Thermosulfurimonas dismutans,4790755
Plecoptera,368358
Hydrachna conjecta,1003585
Erysiphaceae,555361
Sigarispora muriformis,7513331
Paraphysomonas foraminifera,498748
Chitinophaga sp. R156-1,59334
Nonomuraea soli,704328
Pythium conidiophorum,788311
Arthrocladium tropicale,5977715
Pseudochlorella pyrenoidosa,86204
Fulvivirga sp.,472908
Crustomastix sp. MBIC10709,569621
Dictyomenia sp. 2sonderi,7059163
Myxococcus macrosporus,939443
Anthozoa,1084488
Holophagaceae,684987
Alfaria cyperi-esculenti,5695198
Nitrospira enrichment culture clone Ns4a,5160450
Hartlaubella gelatinosa,3683995
Paenibacillus sp. 27-9,470746
Geodermatophilus sp. BMG575,73256
Planktotalea sp. AA4,113885
Rubrobacter bracarensis,688974
Acremonium alcalophilum,495682
Aquicella siphonis,552359
Caldanaerobacter sp. enrichment culture,None
Pseudolachnea fraxini,1029202
Dioszegia buhagiarii,775480
Acidicapsa ferrireducens,5177672
Holostichides heterotypicus,7528863
Minidiscus sp. RCC4810,7558858
Mycosphaerella vespa,96591
Clostridium sp. MH18,909278
Gonyaulacales,126543
Diaporthe rudis,5316658
Nitzschia aequorea,2813846
Desulfovibrio sp. ED,5904517
Leucobacter komagatae,974181
Cellvibrio sp. J115(2013),261651
Sclerotinia pseudotuberosa,29706
Sporormiella isomera,894427
Micractinium sp. CCAP 248/14,342118
Nematodinium sp. BSL-2009a,226054
Sphenopus divaricatus,4730979
Lobulomyces sp. JEL178,448024
Chaetoceros sp. UNC1414,7558366
Euptilocladia magruderi,750751
Henriciella marina,481229
Saccharibacillus deserti,5613076
Tortula muralis,318814
Caulobacter sp. LCSAOTU30,690555
Lutispora thermophila,180933
Prorodontida,1063562
Ferrimonas marina,529378
Verruconis gallopava,None
Thysanophora penicillioides,318127
Vogesella perlucida,840838
Haslea wawrikae,518865
Patulophycus eclipes,961906
Microscypha sp. S-28,5726975
Etoschophrya inornata,605549
Rubrobacterales,132816
Phaselicystis flava,368333
Uronemella filificum,575126
Spirochaeta sp. M6,373929
Platyhelminthes,555379
Photobacterium profundum,5251500
Clypeosphaeria sp. D7a3b,5982772
Pseudodiaptomus euryhalinus,2955443
Goniomonas sp. SH-9,264715
Thermomonas brevis,306347
Sorogena stoianovitchae,486834
Entoloma chalybaeum,341763
Rhodocybe sp. 2 GMB-2014,5686744
Cotterillia bromelicola,4030820
Hirtodrosophila aff. morgani Sul,5941665
Capsosiphon fulvescens,599
Georgfuchsia toluolica,1096689
Verrucaria sp. A. Orange 17054,780721
Trappea darkeri,30574
Coryne pusilla,136451
Neodevriesia agapanthi,179699
Methylobacter sp. 4/20,580533
Glyceria elata,262
Paenibacillus larvae,89547
Pirellula staleyi,839897
Dactylopusiidae,639303
Peronospora tabacina,486004
Polyporaceae,60043
Tricladium angulatum,836107
Hysterangium sp. 1 RG-2012,5262237
Terriglobus saanensis,257267
Auxarthron sp.,958146
Naegleria gruberi,641873
Polycirrus sp. THS-2008,632038
Crenothrix polyspora,628786
Rubritalea marina,879540
Paludibacter propionicigenes,572223
Edaphobacter acidisoli,7001951
Dysgonomonas sp. DT183,5615617
Chlorococcum macrostigmatum,76128
Galactomyces candidum,60018
Aneurinibacillus terranovensis,659519
Stagonosporopsis heliopsidis,950663
Ramaria abietina,262320
Alternaria penicillata,5713157
Pelotomaculum sp. enrichment culture,None
Methylobacterium sp. A-Se-D-8-1,339562
Paenibacillus sp. R172,632514
Anaplasmataceae,904940
Pseudomonas sp. 10_2c_17,5621847
Pseudomonas sp. PGA12,346625
Lecythophora sp.,5308697
Erythrobacter sp. HU12-14,54875
Lysobacter sp. BF-GEL-BP12,824551
Hildenbrandia sp. 27GWS,5602281
Hymenobacteraceae,5886300
Hymenobacter sp. PAMC 26628,5383970
Microdochium sp.,1088819
Plocamium cf. cartilagineum NZ 2 GWS-2011,830164
Chrysonebula flava,822536
Phlebiella christiansenii,956308
Azospira restricta,152786
Miraciidae,604714
Magnohelicospora fuscospora,4071472
Puniceicoccaceae,284450
Botryotrichum murorum,847845
Rhizoctonia sp. 26c,77676
Bacteriovorax sp. NA7,607974
Xenia sp. 4 CSM-2014,5676222
Rhodactis sp. TW018,7506924
Podospora fibrinocaudata,744535
Actinoplanes nipponensis,1073514
Owenweeksia sp. MEBiC09403,5383890
Ochromonas villosa,741275
Ruminococcaceae,761268
Pseudocohnilembus marinus,704226
Flavobacterium noncentrifugens,400483
Desmoxya pelagiae,2835917
Thielaviopsis paradoxa,815639
Tylospora sp. 3 LR-2015,5984203
Phylactolaemata,556359
[Candida] boleticola,307934
Marinilabiliaceae,7007831
Geothrix fermentans,427460
Craniidae,4139624
Rhabdochlamydiaceae,152184
Chromobacterium sp. 19,258005
Brachyphoris brevistipitata,421084
Halenospora sp. G87,5727039
Toxicocladosporium strelitziae,179772
Bacillus sp. B10EXG,43135
Syntrophaceticus schinkii,977228
Sphingopyxis sp. enrichment culture clone Lpl2-149,None
Clavaria falcata,364644
Myrothecium sp. OTU040 AN-2016,5981633
Geranomyces tanneri,4039434
Lepiota subincarnata,163805
Halodurantibacterium sp. LNNU 3342,5899679
Bacillus sp. DV9-6,555986
Kiritimatiella glycovorans,4749038
Podospora fabiformis,218470
Pseudomonas sp. Z55zhy,729619
Eocronartium muscicola,1014310
Pythium canariense,355225
Cyatheaceae,864943
Rubrivirga profundi,5572732
Mycosphaerella sp. AM-2006c,588728
Sthenelanella uniformis,848317
Rubrobacter sp. enrichment culture clone BF64A_C25,None
Peronospora saturejae-hortensis,61328
Mycoavidus cysteinexigens,5586691
Meyerozyma caribbica,989532
Campanularia sp. MMM-2016,5975318
Asterophora lycoperdoides,434500
Arenimonas daechungensis,641555
Inocybe sp. OTU295,147027
Parachlamydiales,7011461
Thioalkalivibrio paradoxus,735216
Streblospio benedicti,58635
Streptomyces olivoviridis,243976
Clostridium sp. SW002,593203
[Candida] ubatubensis,410359
Novosphingobium sp. S20-9,87477
Penidiella drakensbergensis,363959
Naganishia randhawae,8009732
Fulvivirga kasyanovii,472902
Rhizopogon brunneiniger,229461
Tetraplosphaeria tetraploa,249106
Hafniomonas reticulata,311488
Clavariadelphus occidentalis,929422
Diaporthe longicolla,592178
Jatrophihabitans huperziae,5879639
Bulleribasidiaceae,6382493
Roseibacillus ponti,978811
Nosocomiicoccus ampullae,759969
Tintinnopsis radix,1071191
Alternaria sp. I271,1094281
Guepiniopsis buccina,172581
Glomus pulvinatum,70736
Polyangium spumosum,760998
Alternaria lolii,688396
Boeremia exigua,30694
Niastella gongjuensis,5615486
Bacillus sp. TULH,877358
Lysinibacillus fluoroglycofenilyticus,819878
Oogamochlamys zimbabwiensis,759336
Desulfonatronum buryatense,709262
Conidiobolus rhysosporus,1061425
Pythium volutum,373132
Ammophila arenaria,258545
Thermogemmatispora carboxidivorans,5245633
Tharyx sp. THS-2012,1053495
Plenodomus wasabiae,721356
Hanseniaspora opuntiae,656428
Russula sp. LM3263,5683982
Cladophialophora humicola,3756409
Skermanella xinjiangensis,900892
Mariprofundus aestuarium,7039711
Methyloparacoccus murrellii,4785083
Bacteroides sp. feline oral taxon 308,5615661
Marinobacterium zhoushanense,5626021
Massarina rubi,245398
Homo sapiens,770315
Rhizomicrobium electricum,4782699
Mazzaella affinis,905095
Clostridium sp. BA-1,1040594
Taibaiella soli,5615570
Fusobacteriaceae,479548
Halothiobacillus sp.,988280
Methanomicrobiales,44044
Cryptomonas paramecium,303531
Acanthostigma perpusillum,493289
Monochaetia dimorphospora,3691947
Synedra sp. p517,570318
Nysius raphanus,3470664
Bacteriovorax sp. GSL4A1,244202
Lactobacillus sp. AB032,302697
Exophiala sp. STAF220,5979186
Loktanella fryxellensis,154836
Tomentella coerulea,52079
Acrasis kona,535113
Cladosporium dominicanum,580423
Chattonella subsalsa,15569
Flavisolibacter rigui,5159165
Tipulidae,990413
Rosellinia australiensis,7520802
Glomus sp. W3349,398109
Tomentella sp. B5,6382452
Bryum sauteri,196994
Staurastrum punctulatum,36847
Solicoccozyma keelungensis,4107209
Coraliomargarita akajimensis,730532
Sporadotrichida,340122
Pycnopeziza sympodialis,1005982
Mucilaginibacter sp. BR5-28,55426
[Candida] berthetii,377459
Rhodotorula araucariae,4095344
Puccinia holcina,42577
Polymastia sp. 1 AP-2013,5297264
Litorilinea aerophila,176871
Cladosporium bruhnei,5714734
Septoria arundinacea,900708
Asparagales,557124
Deinococcus metalli,998067
Kentrophoros sp. BT,7529082
Kurtzmanomyces nectairei,293759
Ophiosphaerella korrae,282725
Marinobacter litoralis,466153
Chitinimonas taiwanensis,421771
Marinobacter lipolyticus,151907
Brachiopoda,826261
Kockovaella imperatae,874723
Roseobacter sp. DSS-1,563604
Longilinea arvoryzae,660361
Bacillus sp. enrichment culture clone Y6onb,None
Cladophialophora sp. CBS 138591,7514789
Halomicroarcula limicola,5287044
Desulfocarbo indianensis,5245325
Halothermothrix orenii,225315
Alkanindiges illinoisensis,303572
Lynchella sp. QD-JJM08062601,332417
Dothidea sp. RWT7,1092331
Thauera sp. ZV-1-C,None
Asticcacaulis excentricus,231266
Filobasidiaceae,611414
Flavobacterium sp. AM20-97,5886714
Flavihumibacter sediminis,5887194
Bromus sterilis,389216
Pectinodesmus regularis,809493
Polyarthra remata,412243
Microcodon clavus,563707
Dileptus terrenus,305892
Marchantia paleacea,565727
Mesostigmata,1076323
Pseudomonas sp. 6118,584798
Doliolum nationalis,326075
Myzocytiopsis subuliformis,2811374
Limibacillus halophilus,5588162
Actinophytocola sp. KCTC 39690,5882937
Limibaculum halophilum,5996950
Phaeosphaeria sp. CJL-2014,5714185
Fragilariopsis doliolus,2813502
Luteibacter rhizovicinus,393249
Xenophyes cascus,332157
Clytia sp. 1 JRH-2013,4712815
Fluviicoccus keumensis,5283101
Coprinopsis atramentaria,363316
Cryptomonas sp. Yeonra43011B,5580280
Cortinarius iodes,735799
Mytilinidiales,946774
Hyphodontia rimosissima,688189
Cladorrhinum australe,5982518
Sphingomonas glacialis,101541
Entoloma percoelestinum,5445653
Nitriliruptoria,5246203
Navicula cryptocephala,33945
Leptochiton vietnamensis,378380
Herbaspirillum sp. MIC2029,431109
Embellisia sp. DAR 74619,338535
Sarcocystis truncata,5298428
Oxytricha sp. Steamboat Hot Springs,4030826
Vibrio tapetis,1012738
Gorgomyces honrubiae,4093516
Idiomarina homiensis,790426
Steccherinum bourdotii,522638
Preussia sp. JJP-2009a,498533
Nitratireductor sp. GJ-43,5170124
Undibacterium danionis,5903809
Cyrtolophosidida,1091381
Roseodiscus subcarneus,4043615
Ambispora gerdemannii,398100
Pythium cylindrosporum,248439
Myxococcaceae,939441
Thalassiosira tenera,714235
Methylobacterium tardum,425707
Phellinus pomaceus,433635
Henriciella sp. MCCC1A09942,5641096
Peronospora scutellariae,4027859
Loktanella maritima,5283966
Sarcosomataceae,598523
Erythrobacter sp. Fun-120,447197
Hydnoplicata sp. src701,18573
Novosphingobium sp. KJ002,953408
Actinocrinis puniceicyclus,4772894
Marinobacter sp. 908115,874295
Phascolodon vorticella,4030421
Rhizorhagium arenosum,3681665
Bacillus sp. SS10.32,91917
Araneidae,201929
Chlorencoelia torta,822638
Nitrospina watsonii,5256694
Rhizina undulata,953355
Heteromastus filiformis,849198
Thalassospira sp. AU3AA1,5635850
Chromelosporium carneum,528038
Hygrophoraceae,282217
Pontibacter deserti,5254480
Nitzschia acidoclinata,2813775
Alternaria eureka,13657
Conidiobolus firmipilleus,1061413
Pseudoalteromonas sp. Gp-4-15.2.1,5174961
Ceratiaceae,476867
Portieria sp. 1 GWS-2013,5282251
Caldicoprobacter sp. enrichment culture,None
Lactobacillus johnsonii,485759
[Cryptococcus] consortionis,None
Alpova trappei,646169
Bangia sp. 1BAN,350625
Bromus erectus,188826
Gigartinales,726088
Populocrescentia forlicesenensis,5978416
Tetraploa sasicola,150407
Plectus acuminatus,222033
Lasiobolus ciliatus,5678575
Amoebidium parasiticum,463509
Hymenoscyphus ohakune,5457340
Paradoxosomatidae,129829
Psychrobacter sp. JXH-222,5621099
Cercophora solaris,3694910
Sediminispirochaeta sinaica,5393461
Rhodococcus wratislaviensis,653384
Eucypris virens,637246
Urosomoida agilis,4030860
Penicillium adametzioides,526139
Roseovarius sp. S6V,459901
Flavobacterium sp. HL-17,662411
Isosphaera sp. Io3-6,1045566
Altererythrobacter sp. CC-VAM-21,415238
Gymnodinium cf. nolleri,575267
Legionella sp. 2P25,4790676
Vibrio sp. ACH-24,732632
Fimetariella rabenhorstii,807100
Papiliotrema mangalensis,7526781
Batrachospermum macrosporum,1025308
Desulfotalea psychrophila,654701
Tulasnella calospora,273414
Sphaerulina oxyacanthae,3725109
Pyrenophora seminiperda,178215
Paranais litoralis,887884
Orbilia sp. HOB-2016n,5983222
Cylindrocarpon sp. FKI-4602,590925
Aestuariimicrobium sp. D6,7004721
Lolium perenne,135774
Marinomonas hwangdonensis,206480
Entoloma graphitipes,5307018
Fusibacter sp. VNs02,443158
Rhodovulum sp.,862281
Clostridium sp. r13,660072
Calditerricola yamamurae,385304
Lachnum asiaticum,1089176
Aliidiomarina taiwanensis,519622
Streptacidiphilus sp. MUSC34T,5286469
Hyphochytriomycetes,435106
Gymnomyces cinnamomeus,587688
Albatrellus sp. MRD073-08,876127
Willeya diffractella,3757464
Protoperidiniaceae,283431
Phacidiaceae,164634
Chlorococcum aureum,5917815
Macroconia papilionacearum,81021
Allomyces macrogynus,227743
Altererythrobacter aestuarii,1018432
Noviherbaspirillum humi,5617741
Prionus insularis,926698
Betamyces americaemeridionalis,216324
Alfaria putrefolia,6379698
Pseudozyma pruni,20516
Pseudocalanus moultoni,527428
Cytheromorpha acupunctata,161578
Candidatus Stammerula sp. of Acanthiophilus helianthi,403939
Pterosiphonia sp. 3dendroidea,5654214
Cudoniaceae,410360
Planctomycetes,553035
Corallococcus coralloides,541478
Corynebacterium durum,383289
Acidimicrobiia,5246199
Talaromyces pinophilus,117954
Acidicapsa borealis,326093
Stagonospora bicolor,538134
Buwchfawromyces eastonii,393206
Novosphingobium sp. FSY-8,5997188
Schizopora paradoxa,42575
Cristigera media,2826351
Lasiosphaeria lanuginosa,254787
Maritalea porphyrae,242734
Corticibacterium populi,5636054
Pleosporaceae,699905
Kaistia soli,939205
Orsodacne humeralis,4603608
Brucella melitensis,1054415
Peziza sp. NSW 6762,332934
Osmundaria fimbriata,740557
Xanthidium armatum,590203
Erythrobasidiaceae,480040
Treponema caldarium,1026439
Spirochaetaceae,992113
Planomonospora sphaerica,63698
Pedobacter lignilitoris,5615347
Cladosporium herbarum,187461
Taeniacanthidae,644816
Pedobacter sp. MSCB-14,821940
Marichromatium sp. AQM2,321429
Acaryophrya sp. PV-2014,5435631
Neonectria lugdunensis,633507
Elstera litoralis,306062
Marinilactibacillus sp. CPA-110,5895091
Paenibacillus sp. JXR5,5613300
Thermodesulfovibrio sp. enrichment culture clone MB-15,None
Halobacteria,921404
Gigasporaceae,4815
Fusarium sp. JJP-2009a,1029260
Arthrobacter sp. Nj-35,425552
Borghiellaceae,5219462
Articulospora tetracladia,5309331
Eukiefferiella sp. BOLD:AAN4988,5036423
Anaplasma bovis,889756
Chloromonas fonticola,58081
Halieaceae,4790589
Mawia benovici,5424632
Nocardioides dilutus,199156
Athelia arachnoidea,442510
Orbiliaceae,293786
Phialophora americana,376062
Marimicrobium arenosum,5629775
Claroideoglomus drummondii,296445
Epicoccum nigrum,846222
Lophiostoma sp. CBS 123543,730456
Thelebolus microsporus,218767
Rubrobacter calidifluminis,5373389
Trechispora sp.,226640
Cladosporium sp. BM-2009-3,919179
Bacteroides sp. ECP-C1,211106
Robiginitalea myxolifaciens,926219
Opitutus sp.,4795820
Porphyrobacter sp. C0009(2010),1056643
Pyropia nereocystis,5602254
Haloferacales,5574968
Oogamochlamys ettlii,1054147
Azorhizobium caulinodans,238092
Pythium vanterpoolii,373130
Burkholderia sp. juv935,314430
Chloroflexus sp. MS-G,5604769
Acinetobacter guillouiae,191208
Sphingomonas sp. ID0634,5634998
Gaetbulibacter sp. r36_27f,196431
Demodex folliculorum,183378
Pseudomonas sp. EECC-476,785477
Orthopyxis integra,144192
Bdellovibrio sp.,379950
Geofilum rhodophaeum,7007826
Chaetopteridae,466487
Liagora mannarensis,894477
Furia pieris,702067
Paramycosphaerella dicranopteridis,5714716
Ochrobactrum anthropi,373648
Pedobacter sp. 2P1H4,4768346
Candidatus Lariskella arthropodarum,1089158
Immundisolibacter cernigliae,5999099
Gaertneriomyces semiglobifer,306899
Vibrio sinaloensis,891786
Sphaerobolus iowensis,5307466
Achlya dubia,711275
Minidiscus trioculatus,303302
Megasphaera elsdenii,1006936
Obelia sp. 3 SL-2013,5231765
Gymnopilus liquiritiae,380488
Rhodobacter capsulatus,85578
Trachelius ovum,305882
Chaetomium madrasense,593544
Rhodobacter sp. R-36943,901143
Tabularia tabulata,409748
Parathyridaria ramulicola,4078487
Briza maxima,188824
Flavobacterium psychrophilum,629224
Propionivibrio dicarboxylicus,501422
Lulworthia sp.,172399
Caenimonas sp.,787522
Paraphoma sp.,948553
Herbaspirillum sp. UKPF9c,4776804
Frustulia cf. magaliesmontana PU-2012,5298416
Desulfatiferula berrensis,599952
Reinekea forsetii,5241859
Ureibacillus suwonensis,903843
Blastomonas fulva,5635541
Lysobacter sp.,737106
Pyronema domesticum,833553
Lumbrineris japonica,292082
Haloarculaceae,7000468
Nectria haematococca,7519147
Chaetomium globosum,474230
Sphingobium chlorophenolicum,567197
Labilithrix luteola,5642195
Skeletonema sp. NIES-323,4026050
Penicillium sp. ASR-191,828537
Dorylaimida,165384
Deinococcus aerolatus,330980
Microascus cinereus,728927
Ephemerum minutissimum,627192
Cylindrotheca sp. RCC2608,5655811
Pachyseris speciosa,832290
Fusarium burgessii,5317151
Chloromonas actinochloris,184931
Chilomonas sp. M1303,766948
Clavisodalis abbreviatus,992890
Streptomyces sp. TD-070,5648977
Microvirga aerilata,73096
Ascosphaera torchioi,493932
Arachnopeziza obtusipila,3711682
Pseudomonas brassicacearum,396594
Navicula cari,415663
Streptomyces yerevanensis,57140
Leptosphaeria biglobosa,962931
Leyanella arenaria,710597
Jannaschia seohaensis,897165
Legionella fallonii,76847
Goniomonas truncata,914450
Peronospora ranunculi,603327
Legionella sp. D2863,219209
Solimonas terrae,5252427
Clytia sp. JRH-2014,5441450
Roseomonas sp.,820717
Coprinellus silvaticus,650024
Hydrogenophaga sp. SG63,5903313
Furgasonia blochmanni,1010086
Coriobacteriaceae,122715
Chlamydomonas splendida,4734701
Phragmotaenium oryzicola,90398
Phragmotaenium fulvescens,63208
Coprinus sp. O73607,715098
Spiribacter sp.,5172864
Limnobacter litoralis,808778
Cytospora sp. RJ-2015,6379568
Alterococcus agarolyticus,1058220
Phaeothecoidea eucalypti,829044
Cladophialophora sp. TS-2016,5979162
Dysteria nabia,5668036
Tissierella creatinini,513659
Mycena albidolilacea,345747
Desulfovibrio sp. enrichment culture clone CIBANICRA-SRB35,None
Pleurostomatida,215585
Anaeromassilibacillus senegalensis,5585837
Sediminibacillus halophilus,339479
Modestobacter sp. SBT362,5642442
Cyrtohymena citrina,725668
Tumebacillus sp. AR23208,5994880
Naviculaceae,172205
Bacillus sp. LGMB20,5892566
Elasticomyces elasticus,881125
Neofusicoccum parvum,648285
Azospirillum sp. enrichment culture clone VanCtr101,5169899
Doto coronata,5875
Durinskia baltica,752511
Sellaphora laevissima,71651
Chitinophaga sp. MR-I4,5615516
Dinophyceae,621380
Diatrype sp. ATCC MYA-4413,729180
Bromus benekenii,294932
Rachicladosporium pini,789760
Candidatus Berkiella aquae,4790683
Microbotryum holostei,11893
Sebacina aff. epigaea MW 526,695512
Ulothrix sp. X1,573432
Phaeobacter sp. MED618,978750
Solicoccozyma terreus,None
Aphanophora eugeniae,960160
Thalassobacillus devorans,633136
Azotobacter chroococcum,313904
Xanthophyceae,151001
Rhodoferax sp. Cra25,5166937
Oceanibaculum indicum,561090
Vittina variegata,758610
Aetherobacter sp. SBSr008,148475
Tetradesmus obliquus,651329
Chlamydomonas nivalis,106687
Enteropneusta,570381
Candidatus Soleaferrea massiliensis,5605142
Protopelagonemertes beebei,612235
Erythroclonium sp. 1angustatum,5403001
Macroconia leptosphaeriae,81041
Schizopora radula,3798976
Dictyosporella thailandensis,7519961
Orthocladius subletteorum,1038873
Dongia mobilis,835217
Sandarakinorhabdus sp. A14,332023
Pedospumella encystans,527407
Dermea ariae,1061671
Chondromyces crocatus,424530
Vibrio sp. BS02,772318
Desulfomonile limimaris,918660
Rickettsiales,571642
Phytoseiidae,543034
Geastraceae,735798
Melioribacter roseus,291278
Graphiola phoenicis,285445
Calanoida,461523
Novosphingobium sp. I12B-00847,5238384
Longidoridae,760954
Saccharofermentans acetigenes,885753
Chaetomium sp.,572454
Desulfobotulus sp. enrichment culture clone CIBANICRA-SRB52,None
Sediminibacterium sp. OTC30,5615550
Hymenobacter tibetensis,651753
Pleuroflammula croceosanguinea,3818138
Sporocadaceae,5982737
Nocardioides sp. KP62,829909
Rhizophydiales,967026
Banksiophoma australiensis,7513574
Amycolatopsis sp. AR1438,297038
Trimorphomyces papilionaceus,707506
Chroomonas coerulea,580383
Pluteus pellitus,1010503
Wolbachia symbiont of Radopholus similis,488733
Sphingopyxis sp. TPD13,532452
Polaribacter sp. Hel1_33_78,5234315
Thalassiosira minima,1050505
Annelida,941620
Fusarium sp. GX1-5B,204518
Lamprocystis purpurea,383337
Anigsteinia clarissima,454679
Strongyloides venezuelensis,780467
Laetinaevia carneoflavida,4041761
Thermanaerothrix daxensis,852698
Ophiosimulans tanaceti,6377837
Lophodermium petrakii,962684
Chondracanthus teedei,895948
Verrucaria placida,5310462
Agaricus bitorquis,737455
Devosia albogilva,584204
Podospora conica,648270
Phialella quadrata,394801
Cenchrus purpureus,501877
Dictyothamnion saltatum,417398
Cocconeis placentula,148815
Cymatopleura solea,707777
Apokeronopsis wrighti,356905
Euplotes qatarensis,5986617
Limnadopsis birchii,964999
Microcera rubra,235080
Minimelanolocus melanicus,5695749
Preussia fleischhakii,319948
Haslea ostrearia,172203
Elaphomyces decipiens,287035
Boletus pallidus,856624
Sirobasidium sp. MY-2016,7526724
Pythium sp. CLE-2015d,5585296
Colpophyllia natans,706974
Planifilum composti,92007
Alternaria abundans,948091
Thiohalophilus thiocyanatoxydans,33958
Inmirania thermothiophila,5906003
Koliella spiculiformis,42383
Heliothrix oregonensis,47748
Robertkochia marina,4768439
Dyadobacter fermentans,610677
Methyloglobulus morosus,4785091
Dactylellina sp. XZ04-92-1,1041825
Chlorococcum costatozygotum,5152296
Aglaophenia tubiformis,6501
Ramlibacter sp.,290647
Bythopirellula goksoyri,5256687
Bacillus sp. CJNY6,15793
Candidatus Nitrospira inopinata,5896338
Protoperidinium cf. depressum,954486
Salinithrix halophila,5361016
Clathria prolifera,2836842
Kocuria rosea,720570
Thiorhodovibrio winogradskyi,945886
Caldilinea aerophila,387208
Saprolegnia megasperma,679514
Thiocystis violacea,665918
Pseudoalteromonas sp. BSi20628,949026
Kurtzmanomyces shapotouensis,4934685
Sarsia tubulosa,778787
Psychrobacter pulmonis,514813
Pleurotus eryngii,216726
Polysiphonia sp. 1Cal,5654229
Actinommidae,996732
Ptychostomum funkii,409273
Halobaculum sp.,763911
Teratosphaeriaceae,234186
Ferrimicrobium sp. XV11,5642403
Chloroflexaceae,973293
Cytospora cf. austromontana JZG-2008,676815
Tahibacter aquaticus,707192
Pluteus petasatus,684078
Chironomidae,661367
Chelyosoma siboja,726800
Chaetomium sp. 2 JAS-2013,5220095
cf. Rhizoctonia sp. CC28,5438529
Colletotrichum gloeosporioides,192930
Noviherbaspirillum suwonense,225814
Naohidea sebacea,165914
Cyanidiaceae,696106
Pseudoalteromonas sp. NJ62,605794
Heterocephalacria bachmannii,465714
Pseudomonas sp. VT1B,5172279
Bartalinia robillardoides,442850
Ramlibacter sp. A15(2011),979902
Sebacina epigaea,223215
Amphora cf. capitellata,973998
Wenyingzhuangia gracilariae,5615211
Maunachytrium keaense,911393
Klebsormidium sp. BIOTA 14621.10.44,60703
Dryodora glandiformis,3684150
Oceanicola sp. BGMRC02054,5996872
Brinjal little leaf phytoplasma,336938
Edaphobacter sp. SBC68,7001954
Bacillus aryabhattai,796778
Chlorococcum paludosum,5917824
Hemiflagellochloris kazakhstanica,338641
Hebeloma cavipes,692165
Aspidisca fusca,2822954
Pseudolabrys sp. UBH10,5636353
Colwelliaceae,462335
Rinodina oxydata,898695
Pseudomonas sp. TSH68,456066
Erythrobacter sp. CUA-777,5634891
Clavella addunca,821334
Tremella aff. globispora IMUFRJ 52033,860157
Ceraticelus crassiceps,121355
Aspergillus cibarius,454624
Coniolariella hispanica,1086867
Vibrio chagasii,399075
Candidatus Kuenenia stuttgartiensis,98015
Glomerella glycines,5308715
Cancrincola plumipes,977892
Euduboscquella sp. ex Favella panamensis,1080721
Harknessia globispora,804814
Pseudulvella consociata,483722
Coryneum arausiaca,5308645
Stokesia sp. WS-2014,5986464
Crenotalea thermophila,5234254
Tubeufia helicomyces,1051951
Rhodocista sp.,464921
Collybia hariolorum,154426
Closterium littorale,1026063
Phoma adonidicola,3731733
Cochliobolus pallescens,868065
Scolecobasidium excentricum,821605
Suessiales,183160
Parviterribacter kavangonensis,5580959
Blastocladiella britannica,235997
Caldanaerobacter sp. enrichment culture clone C16,None
